modulus,depth,width,init,wd,seed,step,train_accuracy,test_accuracy,train_loss,test_loss
91,1,128,1,0.9,0,90400,0.9380032420158386,0.9104709029197693,0.5475738048553467,0.6157176494598389
91,1,128,1,0.9,0,90500,1.0,1.0,0.13037297129631042,0.14618757367134094
91,1,128,1,0.9,0,90600,1.0,1.0,0.11574994027614594,0.12771521508693695
91,1,128,1,0.9,0,90700,1.0,0.9958599209785461,0.22314094007015228,0.26839810609817505
91,1,128,1,0.9,0,90800,1.0,1.0,0.11570296436548233,0.12578058242797852
91,1,128,1,0.9,0,90900,1.0,1.0,0.12411779165267944,0.13356700539588928
91,1,128,1,0.9,0,91000,1.0,1.0,0.12766367197036743,0.13675598800182343
91,1,128,1,0.9,0,91100,0.999597430229187,0.9987924695014954,0.23993028700351715,0.27327439188957214
91,1,128,1,0.9,0,91200,1.0,1.0,0.13352970778942108,0.14386217296123505
91,1,128,1,0.9,0,91300,1.0,1.0,0.13840998709201813,0.14807209372520447
91,1,128,1,0.9,0,91400,1.0,1.0,0.13936588168144226,0.14848262071609497
91,1,128,1,0.9,0,91500,1.0,1.0,0.13682900369167328,0.14538545906543732
91,1,128,1,0.9,0,91600,0.977858304977417,0.955321729183197,0.4869328439235687,0.5659255981445312
91,1,128,1,0.9,0,91700,1.0,1.0,0.1473807543516159,0.16060657799243927
91,1,128,1,0.9,0,91800,1.0,1.0,0.15685515105724335,0.16857577860355377
91,1,128,1,0.9,0,91900,1.0,1.0,0.16209758818149567,0.17348957061767578
91,1,128,1,0.9,0,92000,1.0,1.0,0.16545720398426056,0.1783754676580429
91,1,128,1,0.9,0,92100,1.0,1.0,0.16438402235507965,0.1760123372077942
91,1,128,1,0.9,0,92200,1.0,1.0,0.15872178971767426,0.16947802901268005
91,1,128,1,0.9,0,92300,1.0,1.0,0.16381819546222687,0.18208324909210205
91,1,128,1,0.9,0,92400,1.0,1.0,0.13717326521873474,0.14783933758735657
91,1,128,1,0.9,0,92500,0.976248025894165,0.9565292000770569,0.3869955837726593,0.451752245426178
91,1,128,1,0.9,0,92600,1.0,1.0,0.12584982812404633,0.13455863296985626
91,1,128,1,0.9,0,92700,1.0,1.0,0.1190752312541008,0.12684261798858643
91,1,128,1,0.9,0,92800,1.0,0.9982749819755554,0.1703873723745346,0.1998003125190735
91,1,128,1,0.9,0,92900,1.0,1.0,0.12065622210502625,0.12977901101112366
91,1,128,1,0.9,0,93000,1.0,1.0,0.12837892770767212,0.13710686564445496
91,1,128,1,0.9,0,93100,1.0,1.0,0.12922313809394836,0.1376187950372696
91,1,128,1,0.9,0,93200,0.9963768124580383,0.9861997365951538,0.2626817524433136,0.3084731698036194
91,1,128,1,0.9,0,93300,1.0,1.0,0.14115022122859955,0.15211272239685059
91,1,128,1,0.9,0,93400,1.0,1.0,0.14714165031909943,0.1573079228401184
91,1,128,1,0.9,0,93500,1.0,1.0,0.14916332066059113,0.159040629863739
91,1,128,1,0.9,0,93600,1.0,1.0,0.15026287734508514,0.16414284706115723
91,1,128,1,0.9,0,93700,1.0,1.0,0.12235481292009354,0.13162700831890106
91,1,128,1,0.9,0,93800,1.0,0.99982750415802,0.16531142592430115,0.19002041220664978
91,1,128,1,0.9,0,93900,1.0,1.0,0.12004692852497101,0.129791721701622
91,1,128,1,0.9,0,94000,1.0,1.0,0.12457914650440216,0.13348186016082764
91,1,128,1,0.9,0,94100,0.8973429799079895,0.8625150918960571,0.6679062247276306,0.7545163035392761
91,1,128,1,0.9,0,94200,1.0,1.0,0.13981297612190247,0.150538831949234
91,1,128,1,0.9,0,94300,1.0,1.0,0.14810030162334442,0.15801051259040833
91,1,128,1,0.9,0,94400,1.0,1.0,0.15200363099575043,0.1616392582654953
91,1,128,1,0.9,0,94500,0.6710950136184692,0.6253234148025513,1.318346381187439,1.4173177480697632
91,1,128,1,0.9,0,94600,1.0,1.0,0.1561296135187149,0.17091894149780273
91,1,128,1,0.9,0,94700,1.0,1.0,0.13335956633090973,0.14469385147094727
91,1,128,1,0.9,0,94800,0.5289855003356934,0.4640331268310547,1.6715384721755981,1.8490303754806519
91,1,128,1,0.9,0,94900,1.0,1.0,0.11805630475282669,0.12968182563781738
91,1,128,1,0.9,0,95000,1.0,1.0,0.12507738173007965,0.13550125062465668
91,1,128,1,0.9,0,95100,1.0,1.0,0.11876411736011505,0.12866678833961487
91,1,128,1,0.9,0,95200,0.999597430229187,0.9987924695014954,0.1559651643037796,0.1836765855550766
91,1,128,1,0.9,0,95300,1.0,1.0,0.11954999715089798,0.1327197104692459
91,1,128,1,0.9,0,95400,1.0,1.0,0.12111876159906387,0.1330966204404831
91,1,128,1,0.9,0,95500,1.0,1.0,0.1206546351313591,0.13250403106212616
91,1,128,1,0.9,0,95600,0.6638486385345459,0.6063480973243713,1.1734219789505005,1.2915042638778687
91,1,128,1,0.9,0,95700,1.0,1.0,0.12688975036144257,0.14330139756202698
91,1,128,1,0.9,0,95800,1.0,1.0,0.1319844126701355,0.14668147265911102
91,1,128,1,0.9,0,95900,1.0,1.0,0.12751875817775726,0.14105185866355896
91,1,128,1,0.9,0,96000,0.4134460687637329,0.38226667046546936,1.9787275791168213,2.093665838241577
91,1,128,1,0.9,0,96100,1.0,1.0,0.1271868795156479,0.14490942656993866
91,1,128,1,0.9,0,96200,1.0,1.0,0.1341402679681778,0.14963459968566895
91,1,128,1,0.9,0,96300,1.0,1.0,0.14704787731170654,0.16411522030830383
91,1,128,1,0.9,0,96400,1.0,1.0,0.13808995485305786,0.15197262167930603
91,1,128,1,0.9,0,96500,1.0,1.0,0.19139476120471954,0.2113036811351776
91,1,128,1,0.9,0,96600,1.0,1.0,0.15105584263801575,0.1646663248538971
91,1,128,1,0.9,0,96700,1.0,1.0,0.15701158344745636,0.17035984992980957
91,1,128,1,0.9,0,96800,1.0,1.0,0.15723703801631927,0.17006967961788177
91,1,128,1,0.9,0,96900,0.8675523400306702,0.8152492642402649,0.7399818897247314,0.8392773866653442
91,1,128,1,0.9,0,97000,1.0,1.0,0.142522931098938,0.1567770093679428
91,1,128,1,0.9,0,97100,1.0,1.0,0.13342177867889404,0.14545542001724243
91,1,128,1,0.9,0,97200,1.0,1.0,0.1115524098277092,0.12152082473039627
91,1,128,1,0.9,0,97300,1.0,1.0,0.129058375954628,0.14249904453754425
91,1,128,1,0.9,0,97400,1.0,1.0,0.13818156719207764,0.1501808911561966
91,1,128,1,0.9,0,97500,1.0,1.0,0.14128410816192627,0.15278173983097076
91,1,128,1,0.9,0,97600,1.0,1.0,0.14469732344150543,0.1589726209640503
91,1,128,1,0.9,0,97700,1.0,1.0,0.1451071798801422,0.157300665974617
91,1,128,1,0.9,0,97800,1.0,1.0,0.13947512209415436,0.1506710648536682
91,1,128,1,0.9,0,97900,1.0,1.0,0.13946521282196045,0.15546298027038574
91,1,128,1,0.9,0,98000,1.0,1.0,0.11720197647809982,0.12779518961906433
91,1,128,1,0.9,0,98100,1.0,0.9994824528694153,0.1526268571615219,0.17524471879005432
91,1,128,1,0.9,0,98200,1.0,1.0,0.11156740039587021,0.12165836244821548
91,1,128,1,0.9,0,98300,1.0,1.0,0.11009538173675537,0.11904848366975784
91,1,128,1,0.9,0,98400,1.0,1.0,0.09992191195487976,0.1077972874045372
91,1,128,1,0.9,0,98500,1.0,1.0,0.10574402660131454,0.11726704239845276
91,1,128,1,0.9,0,98600,1.0,1.0,0.11309990286827087,0.1227889433503151
91,1,128,1,0.9,0,98700,1.0,1.0,0.11809562146663666,0.12745288014411926
91,1,128,1,0.9,0,98800,0.933574914932251,0.9166810512542725,0.42146310210227966,0.4754398763179779
91,1,128,1,0.9,0,98900,1.0,1.0,0.11331916600465775,0.12319976836442947
91,1,128,1,0.9,0,99000,1.0,1.0,0.10869384557008743,0.11717886477708817
91,1,128,1,0.9,0,99100,1.0,1.0,0.09778013080358505,0.10473109036684036
91,1,128,1,0.9,0,99200,0.9943639636039734,0.9784371256828308,0.2807351052761078,0.3339792490005493
91,1,128,1,0.9,0,99300,1.0,1.0,0.11103074252605438,0.12037903815507889
91,1,128,1,0.9,0,99400,1.0,1.0,0.12147987633943558,0.12964724004268646
91,1,128,1,0.9,0,99500,0.5257648825645447,0.49266862869262695,2.05047869682312,2.124499797821045
91,1,128,1,0.9,0,99600,1.0,1.0,0.12693865597248077,0.13723959028720856
91,1,128,1,0.9,0,99700,1.0,1.0,0.13255538046360016,0.14145445823669434
91,1,128,1,0.9,0,99800,1.0,1.0,0.14039790630340576,0.1516694277524948
91,1,128,1,0.9,0,99900,1.0,1.0,0.13283272087574005,0.1415746957063675
91,1,128,1,0.9,0,100000,1.0,1.0,0.11841697990894318,0.12579038739204407
91,1,128,1,0.9,0,100100,1.0,1.0,0.10240891575813293,0.10872999578714371
91,1,128,1,0.9,0,100200,1.0,0.9975849390029907,0.20297375321388245,0.23570726811885834
91,1,128,1,0.9,0,100300,1.0,1.0,0.12038400769233704,0.12978370487689972
91,1,128,1,0.9,0,100400,0.9484702348709106,0.9240986704826355,0.5617230534553528,0.6321091055870056
91,1,128,1,0.9,0,100500,1.0,1.0,0.15521462261676788,0.16562026739120483
91,1,128,1,0.9,0,100600,1.0,1.0,0.16114147007465363,0.170876607298851
91,1,128,1,0.9,0,100700,1.0,1.0,0.13704504072666168,0.14583975076675415
91,1,128,1,0.9,0,100800,1.0,1.0,0.15102463960647583,0.1630191057920456
91,1,128,1,0.9,0,100900,1.0,1.0,0.1492718756198883,0.1599336415529251
91,1,128,1,0.9,0,101000,1.0,1.0,0.1264118254184723,0.13536228239536285
91,1,128,1,0.9,0,101100,0.9830917716026306,0.9687769412994385,0.35170483589172363,0.4123975336551666
91,1,128,1,0.9,0,101200,1.0,1.0,0.11450792849063873,0.12499742209911346
91,1,128,1,0.9,0,101300,1.0,1.0,0.11412417143583298,0.12414030730724335
91,1,128,1,0.9,0,101400,1.0,0.9974124431610107,0.21041131019592285,0.2437972128391266
91,1,128,1,0.9,0,101500,1.0,1.0,0.12186481058597565,0.1335032731294632
91,1,128,1,0.9,0,101600,1.0,1.0,0.11847255378961563,0.12900055944919586
91,1,128,1,0.9,0,101700,1.0,0.9991374611854553,0.1631724238395691,0.19150961935520172
91,1,128,1,0.9,0,101800,1.0,1.0,0.12270941585302353,0.13649491965770721
91,1,128,1,0.9,0,101900,1.0,1.0,0.12451476603746414,0.13764573633670807
91,1,128,1,0.9,0,102000,1.0,1.0,0.11402343958616257,0.1252375841140747
91,1,128,1,0.9,0,102100,0.9963768124580383,0.9834396839141846,0.2360655814409256,0.2870810627937317
91,1,128,1,0.9,0,102200,1.0,1.0,0.1227315291762352,0.13748186826705933
91,1,128,1,0.9,0,102300,1.0,1.0,0.12436558306217194,0.13710354268550873
91,1,128,1,0.9,0,102400,1.0,1.0,0.12122583389282227,0.13252276182174683
91,1,128,1,0.9,0,102500,1.0,1.0,0.1410258263349533,0.1620589792728424
91,1,128,1,0.9,0,102600,1.0,1.0,0.11762688308954239,0.12918038666248322
91,1,128,1,0.9,0,102700,1.0,1.0,0.10905234515666962,0.11877903342247009
91,1,128,1,0.9,0,102800,1.0,0.99982750415802,0.1335419863462448,0.15498805046081543
91,1,128,1,0.9,0,102900,1.0,1.0,0.12561970949172974,0.13962715864181519
91,1,128,1,0.9,0,103000,1.0,1.0,0.12159231305122375,0.13372156023979187
91,1,128,1,0.9,0,103100,1.0,0.9956874251365662,0.17089886963367462,0.21110370755195618
91,1,128,1,0.9,0,103200,1.0,1.0,0.1260693222284317,0.14121481776237488
91,1,128,1,0.9,0,103300,1.0,1.0,0.13026250898838043,0.1442372053861618
91,1,128,1,0.9,0,103400,0.9162641167640686,0.8776953220367432,0.5235328674316406,0.6193995475769043
91,1,128,1,0.9,0,103500,1.0,1.0,0.136203795671463,0.15234729647636414
91,1,128,1,0.9,0,103600,1.0,1.0,0.134009450674057,0.14838537573814392
91,1,128,1,0.9,0,103700,1.0,1.0,0.12152130156755447,0.1338900476694107
91,1,128,1,0.9,0,103800,1.0,1.0,0.1407454013824463,0.15874463319778442
91,1,128,1,0.9,0,103900,1.0,1.0,0.11664243787527084,0.129299595952034
91,1,128,1,0.9,0,104000,1.0,1.0,0.11826882511377335,0.13019144535064697
91,1,128,1,0.9,0,104100,1.0,1.0,0.1408725380897522,0.16272905468940735
91,1,128,1,0.9,0,104200,1.0,1.0,0.1265345960855484,0.14039136469364166
91,1,128,1,0.9,0,104300,1.0,1.0,0.12034964561462402,0.13240522146224976
91,1,128,1,0.9,0,104400,1.0,1.0,0.08260266482830048,0.09076934307813644
91,1,128,1,0.9,0,104500,0.3309178650379181,0.26944971084594727,2.2384397983551025,2.491255044937134
91,1,128,1,0.9,0,104600,1.0,1.0,0.10563427209854126,0.12081460654735565
91,1,128,1,0.9,0,104700,0.12198067456483841,0.10764188319444656,3.5289437770843506,3.6111037731170654
91,1,128,1,0.9,0,104800,1.0,1.0,0.1461600512266159,0.1683604121208191
91,1,128,1,0.9,0,104900,1.0,1.0,0.12900826334953308,0.14713509380817413
91,1,128,1,0.9,0,105000,1.0,1.0,0.12449337542057037,0.13691571354866028
91,1,128,1,0.9,0,105100,1.0,1.0,0.12498310953378677,0.13546250760555267
91,1,128,1,0.9,0,105200,1.0,1.0,0.12120815366506577,0.1304291933774948
91,1,128,1,0.9,0,105300,1.0,1.0,0.11551133543252945,0.1238463744521141
91,1,128,1,0.9,0,105400,0.9975845813751221,0.9912023544311523,0.26816123723983765,0.32516419887542725
91,1,128,1,0.9,0,105500,1.0,1.0,0.12226946651935577,0.13705824315547943
91,1,128,1,0.9,0,105600,1.0,1.0,0.13138945400714874,0.14388388395309448
91,1,128,1,0.9,0,105700,1.0,1.0,0.14215268194675446,0.15684890747070312
91,1,128,1,0.9,0,105800,1.0,1.0,0.14999370276927948,0.16321225464344025
91,1,128,1,0.9,0,105900,1.0,1.0,0.15766406059265137,0.17097409069538116
91,1,128,1,0.9,0,106000,0.6678743958473206,0.6287735104560852,1.0470964908599854,1.1472876071929932
91,1,128,1,0.9,0,106100,1.0,1.0,0.17394764721393585,0.19545002281665802
91,1,128,1,0.9,0,106200,1.0,1.0,0.1661917120218277,0.18244123458862305
91,1,128,1,0.9,0,106300,1.0,1.0,0.1213146448135376,0.13116894662380219
91,1,128,1,0.9,0,106400,1.0,1.0,0.13040129840373993,0.14254789054393768
91,1,128,1,0.9,0,106500,1.0,1.0,0.14119775593280792,0.1523956060409546
91,1,128,1,0.9,0,106600,1.0,1.0,0.16752572357654572,0.18486271798610687
91,1,128,1,0.9,0,106700,1.0,1.0,0.15505705773830414,0.16717052459716797
91,1,128,1,0.9,0,106800,1.0,1.0,0.15640857815742493,0.16828325390815735
91,1,128,1,0.9,0,106900,1.0,1.0,0.1518595963716507,0.16342003643512726
91,1,128,1,0.9,0,107000,1.0,1.0,0.17355170845985413,0.19910646975040436
91,1,128,1,0.9,0,107100,1.0,1.0,0.13379912078380585,0.14743205904960632
91,1,128,1,0.9,0,107200,0.9516908526420593,0.9246161580085754,0.501211941242218,0.5621085166931152
91,1,128,1,0.9,0,107300,1.0,1.0,0.1422567069530487,0.1559247374534607
91,1,128,1,0.9,0,107400,1.0,1.0,0.15201474726200104,0.1651301085948944
91,1,128,1,0.9,0,107500,1.0,1.0,0.15627451241016388,0.16902583837509155
91,1,128,1,0.9,0,107600,0.5885668396949768,0.5637398362159729,1.423770785331726,1.4972025156021118
91,1,128,1,0.9,0,107700,1.0,1.0,0.15657131373882294,0.1727185994386673
91,1,128,1,0.9,0,107800,1.0,1.0,0.15705378353595734,0.1717042326927185
91,1,128,1,0.9,0,107900,1.0,1.0,0.14191627502441406,0.15431755781173706
91,1,128,1,0.9,0,108000,0.9943639636039734,0.9870622754096985,0.2356192171573639,0.2827809751033783
91,1,128,1,0.9,0,108100,1.0,1.0,0.15809185802936554,0.17348258197307587
91,1,128,1,0.9,0,108200,1.0,1.0,0.15961435437202454,0.17377786338329315
91,1,128,1,0.9,0,108300,1.0,1.0,0.15038080513477325,0.16207386553287506
91,1,128,1,0.9,0,108400,1.0,0.99982750415802,0.18724654614925385,0.21423958241939545
91,1,128,1,0.9,0,108500,1.0,1.0,0.15233826637268066,0.16606661677360535
91,1,128,1,0.9,0,108600,1.0,1.0,0.12870652973651886,0.13861216604709625
91,1,128,1,0.9,0,108700,1.0,1.0,0.13912701606750488,0.1539328694343567
91,1,128,1,0.9,0,108800,1.0,1.0,0.1456032693386078,0.15835799276828766
91,1,128,1,0.9,0,108900,1.0,1.0,0.14471855759620667,0.15635280311107635
91,1,128,1,0.9,0,109000,1.0,1.0,0.14796669781208038,0.16218799352645874
91,1,128,1,0.9,0,109100,1.0,1.0,0.14729788899421692,0.15947237610816956
91,1,128,1,0.9,0,109200,1.0,1.0,0.14305424690246582,0.15453703701496124
91,1,128,1,0.9,0,109300,1.0,1.0,0.1501365602016449,0.16661393642425537
91,1,128,1,0.9,0,109400,1.0,1.0,0.14443330466747284,0.15723784267902374
91,1,128,1,0.9,0,109500,1.0,1.0,0.12754639983177185,0.13813874125480652
91,1,128,1,0.9,0,109600,1.0,1.0,0.1810564398765564,0.20260700583457947
91,1,128,1,0.9,0,109700,1.0,1.0,0.14680828154087067,0.1595185548067093
91,1,128,1,0.9,0,109800,1.0,1.0,0.17321446537971497,0.1932225227355957
91,1,128,1,0.9,0,109900,1.0,1.0,0.1479920595884323,0.16030505299568176
91,1,128,1,0.9,0,110000,1.0,1.0,0.1492808759212494,0.16111840307712555
91,1,128,1,0.9,0,110100,1.0,1.0,0.13944736123085022,0.150481715798378
91,1,128,1,0.9,0,110200,1.0,1.0,0.1441420167684555,0.1594005674123764
91,1,128,1,0.9,0,110300,1.0,1.0,0.1415570080280304,0.15372775495052338
91,1,128,1,0.9,0,110400,1.0,1.0,0.1401767134666443,0.15146292746067047
91,1,128,1,0.9,0,110500,1.0,1.0,0.13059931993484497,0.14074091613292694
91,1,128,1,0.9,0,110600,1.0,1.0,0.16894343495368958,0.18946801126003265
91,1,128,1,0.9,0,110700,1.0,1.0,0.1452699452638626,0.1576559990644455
91,1,128,1,0.9,0,110800,1.0,1.0,0.14774343371391296,0.158896803855896
91,1,128,1,0.9,0,110900,0.954911470413208,0.9328963160514832,0.5100529789924622,0.5699580907821655
91,1,128,1,0.9,0,111000,1.0,1.0,0.14840400218963623,0.16216698288917542
91,1,128,1,0.9,0,111100,1.0,1.0,0.15028731524944305,0.16267399489879608
91,1,128,1,0.9,0,111200,1.0,1.0,0.14842385053634644,0.1599038988351822
91,1,128,1,0.9,0,111300,1.0,1.0,0.14161910116672516,0.15247280895709991
91,1,128,1,0.9,0,111400,0.9746376872062683,0.94497150182724,0.48065751791000366,0.5522958636283875
91,1,128,1,0.9,0,111500,1.0,1.0,0.1385628879070282,0.1525566130876541
91,1,128,1,0.9,0,111600,1.0,1.0,0.14142528176307678,0.15359283983707428
91,1,128,1,0.9,0,111700,1.0,1.0,0.16012391448020935,0.17897653579711914
91,1,128,1,0.9,0,111800,1.0,1.0,0.14998787641525269,0.1632547527551651
91,1,128,1,0.9,0,111900,1.0,1.0,0.14959098398685455,0.16174589097499847
91,1,128,1,0.9,0,112000,1.0,1.0,0.1420315057039261,0.1530260294675827
91,1,128,1,0.9,0,112100,1.0,1.0,0.12697337567806244,0.1363532841205597
91,1,128,1,0.9,0,112200,1.0,0.9974124431610107,0.23349475860595703,0.27670809626579285
91,1,128,1,0.9,0,112300,1.0,1.0,0.13621918857097626,0.14785616099834442
91,1,128,1,0.9,0,112400,1.0,1.0,0.14119406044483185,0.15180450677871704
91,1,128,1,0.9,0,112500,0.9690015912055969,0.9465240240097046,0.45940282940864563,0.520645260810852
91,1,128,1,0.9,0,112600,1.0,1.0,0.14284078776836395,0.15735484659671783
91,1,128,1,0.9,0,112700,1.0,1.0,0.13580931723117828,0.14783990383148193
91,1,128,1,0.9,0,112800,1.0,1.0,0.11796879768371582,0.12809938192367554
91,1,128,1,0.9,0,112900,1.0,0.9996549487113953,0.16072751581668854,0.18540513515472412
91,1,128,1,0.9,0,113000,1.0,1.0,0.13236680626869202,0.14359572529792786
91,1,128,1,0.9,0,113100,1.0,1.0,0.14182688295841217,0.15268921852111816
91,1,128,1,0.9,0,113200,0.9967793822288513,0.9877522587776184,0.30205827951431274,0.3485294580459595
91,1,128,1,0.9,0,113300,1.0,1.0,0.13783133029937744,0.1496707648038864
91,1,128,1,0.9,0,113400,1.0,1.0,0.1288183182477951,0.1392284631729126
91,1,128,1,0.9,0,113500,1.0,0.9989649653434753,0.18765459954738617,0.2173275351524353
91,1,128,1,0.9,0,113600,1.0,1.0,0.1400410234928131,0.15279299020767212
91,1,128,1,0.9,0,113700,1.0,1.0,0.14539176225662231,0.1572248488664627
91,1,128,1,0.9,0,113800,1.0,1.0,0.14449065923690796,0.15552709996700287
91,1,128,1,0.9,0,113900,1.0,1.0,0.14876069128513336,0.16298972070217133
91,1,128,1,0.9,0,114000,1.0,1.0,0.14479251205921173,0.15686725080013275
91,1,128,1,0.9,0,114100,0.9975845813751221,0.9886147975921631,0.26843348145484924,0.31570965051651
91,1,128,1,0.9,0,114200,1.0,1.0,0.14501649141311646,0.1586044728755951
91,1,128,1,0.9,0,114300,1.0,1.0,0.13785210251808167,0.14999175071716309
91,1,128,1,0.9,0,114400,1.0,1.0,0.13870063424110413,0.15456290543079376
91,1,128,1,0.9,0,114500,1.0,1.0,0.13593736290931702,0.14893889427185059
91,1,128,1,0.9,0,114600,0.9424315690994263,0.9315162897109985,0.33485648036003113,0.36343130469322205
91,1,128,1,0.9,0,114700,1.0,1.0,0.13623198866844177,0.1487804800271988
91,1,128,1,0.9,0,114800,1.0,1.0,0.1378324180841446,0.1491987109184265
91,1,128,1,0.9,0,114900,1.0,1.0,0.13517172634601593,0.145646870136261
91,1,128,1,0.9,0,115000,1.0,1.0,0.12178376317024231,0.13134033977985382
91,1,128,1,0.9,0,115100,1.0,1.0,0.12562279403209686,0.14132671058177948
91,1,128,1,0.9,0,115200,1.0,1.0,0.11519034206867218,0.12622125446796417
91,1,128,1,0.9,0,115300,1.0,1.0,0.0856252983212471,0.09346386045217514
91,1,128,1,0.9,0,115400,1.0,1.0,0.10159604251384735,0.11355245858430862
91,1,128,1,0.9,0,115500,1.0,1.0,0.10683225095272064,0.11643334478139877
91,1,128,1,0.9,0,115600,1.0,1.0,0.10940830409526825,0.11851183325052261
91,1,128,1,0.9,0,115700,1.0,1.0,0.1047143042087555,0.11329297721385956
91,1,128,1,0.9,0,115800,1.0,1.0,0.1724776178598404,0.20253747701644897
91,1,128,1,0.9,0,115900,1.0,1.0,0.11634156852960587,0.1282968372106552
91,1,128,1,0.9,0,116000,1.0,1.0,0.12121959030628204,0.13219796121120453
91,1,128,1,0.9,0,116100,1.0,1.0,0.13510528206825256,0.14685669541358948
91,1,128,1,0.9,0,116200,0.9472624659538269,0.9116784334182739,0.49950888752937317,0.5698041319847107
91,1,128,1,0.9,0,116300,1.0,1.0,0.12013240158557892,0.13306745886802673
91,1,128,1,0.9,0,116400,1.0,1.0,0.12045475095510483,0.13179366290569305
91,1,128,1,0.9,0,116500,1.0,1.0,0.11410188674926758,0.12498917430639267
91,1,128,1,0.9,0,116600,1.0,1.0,0.10113583505153656,0.10994899272918701
91,1,128,1,0.9,0,116700,0.3297101557254791,0.29342761635780334,2.4685120582580566,2.578817367553711
91,1,128,1,0.9,0,116800,0.9967793822288513,0.9934448599815369,0.23370561003684998,0.27825579047203064
91,1,128,1,0.9,0,116900,1.0,1.0,0.11074738204479218,0.12317666411399841
91,1,128,1,0.9,0,117000,1.0,1.0,0.12577064335346222,0.14383184909820557
91,1,128,1,0.9,0,117100,1.0,1.0,0.12231507152318954,0.13498863577842712
91,1,128,1,0.9,0,117200,1.0,1.0,0.11493707448244095,0.12537781894207
91,1,128,1,0.9,0,117300,1.0,0.9956874251365662,0.19429489970207214,0.233534574508667
91,1,128,1,0.9,0,117400,1.0,1.0,0.12817201018333435,0.14082738757133484
91,1,128,1,0.9,0,117500,1.0,1.0,0.1368979811668396,0.1488342583179474
91,1,128,1,0.9,0,117600,1.0,0.99982750415802,0.16002824902534485,0.18117059767246246
91,1,128,1,0.9,0,117700,1.0,1.0,0.15181225538253784,0.1661432534456253
91,1,128,1,0.9,0,117800,1.0,1.0,0.1538124680519104,0.16711705923080444
91,1,128,1,0.9,0,117900,0.17351046204566956,0.17319302260875702,4.551292896270752,4.735734939575195
91,1,128,1,0.9,0,118000,1.0,1.0,0.1583845317363739,0.17469719052314758
